0.0,0.013752,0.0,0.0,0.0,235.0,0.0,13.0,89.9001032834,1615.0
0.0,0.013752,0.0,0.0,0.0,235.0,0.0,13.0,89.9001032834,1615.0
0.0,0.013752,0.0,0.0,0.0,235.0,0.0,13.0,89.9001032834,1615.0
0.0,0.013752,0.0,0.0,0.0,235.0,0.0,13.0,89.9001032834,1615.0
0.0,0.013752,0.0,0.0,0.0,235.0,0.0,13.0,89.9001032834,1615.0
0.0,0.013752,0.0,0.0,0.0,235.0,0.0,13.0,89.9001032834,1615.0
0.0,0.013752,0.0,0.0,0.0,235.0,0.0,13.0,89.9001032834,1615.0
0.0,0.013752,0.0,0.0,0.0,235.0,0.0,13.0,89.9001032834,1615.0
0.0,0.013752,0.0,0.0,0.0,235.0,0.0,13.0,89.9001032834,1615.0
-16.0064685,15.4504293,0.0,-114.5,162.300003,235.0,0.0,13.0,359.607335297,1626.6129974
-18.2113152,16.761969,0.0,-114.5,162.300003,235.0,0.0,13.0,351.900296099,1639.52997049
-15.6042798,16.897197,0.0,-114.5,162.300003,235.0,0.0,13.0,336.911195942,1691.74372189
-9.4274544,16.347117,0.0,-114.5,162.300003,235.0,0.0,13.0,327.10745428,1742.14453783
-4.8688383,15.7146396,0.0,-114.5,162.300003,235.0,0.0,13.0,321.201776904,1790.18219421
-2.4753027,15.3445962,0.0,-114.5,162.300003,235.0,0.0,13.0,318.200088945,1835.2456672
-1.372335,15.1758477,0.0,-114.5,162.300003,235.0,0.0,13.0,316.800153866,1879.23257438
32.4230331,18.191031,0.0,-9.388733,154.249023,260.0,1.366312,13.0,320.14033218,1909.4930871
32.7077568,19.8451674,0.0,-3.306458,160.195572,260.0,1.22613,13.0,332.267993259,1957.63960732
31.6194579,20.6128728,0.0,3.593666,165.618011,260.0,1.080971,13.0,354.103455083,2006.18368012
28.7239743,20.3756508,0.0,11.696087,170.604355,260.0,0.93572,13.0,16.8003221112,2054.5821128
