6.7298277,0.8503893,0.0,554.182556,14.926956,215.0,-0.055048,13.0,262.501915705,1954.29787635
3.7055337,0.4224729,0.0,538.931702,16.148254,215.0,-0.046544,13.0,268.600277347,1953.13374993
2.3228274,0.173046,0.0,526.294006,17.160292,215.0,-0.046827,13.0,272.700170474,1952.85090699
1.4735268,0.0548934,0.0,513.58551,18.178001,215.0,-0.048623,13.0,274.300090722,1952.63239608
0.7922298,-0.0306555,0.0,500.775055,19.203871,215.0,-0.046971,13.0,275.300000404,1952.07188563
0.0603369,-0.1158033,0.0,484.842072,20.479797,215.0,-0.045213,13.0,275.600025598,1951.70724923
0.0730575,-0.1051455,0.0,471.410614,21.555397,215.0,-0.041492,13.0,275.600037495,1951.48054613
-0.2122965,-0.103713,0.0,458.901978,22.5571,215.0,-0.040986,13.0,275.700227151,1951.86491569
-0.1705821,-0.1166628,0.0,445.812073,23.605347,215.0,-0.043786,13.0,275.600039468,1952.77201988
-0.3099357,-0.1324203,0.0,432.6203,24.661755,215.0,-0.049287,13.0,275.400111963,1953.89274099
-0.1462869,-0.123195,0.0,419.468323,25.714977,215.0,-0.053932,13.0,275.200030226,1954.9108623
-0.3515355,-0.1337382,0.0,402.634888,27.063011,215.0,-0.057603,13.0,275.000027873,1955.69036451
0.0620559,-0.1440522,0.0,389.646851,28.103102,215.0,-0.061211,13.0,274.700266905,1956.28782056
0.0006303,-0.1599243,0.0,376.610321,29.147078,215.0,-0.060613,13.0,274.500066533,1956.43901195
0.0449805,-0.1578615,0.0,363.613586,30.187866,215.0,-0.05989,13.0,274.500047888,1956.51968578
0.0534036,-0.167889,0.0,350.647919,31.226168,215.0,-0.063396,13.0,274.500019732,1956.42972572
0.1772862,-0.1736763,0.0,334.732391,32.500694,215.0,-0.065409,13.0,274.500046277,1955.82002061
0.162732,-0.8561766,0.0,322.015137,33.519104,215.0,-0.303637,13.0,274.500701505,1954.14086311
0.1563717,-1.5093966,0.0,309.359985,34.532539,215.0,-0.531624,13.0,274.501291489,1951.40520682
0.1414737,-2.2118373,0.0,296.953217,35.526081,213.918213,-0.77681,13.0,274.60146252,1947.62989658
-0.1036557,-2.7862698,0.0,284.692932,36.507893,213.918213,-0.97779,13.0,274.60026336,1940.41385391
0.0152991,-3.2511447,0.0,269.646851,37.712795,211.825592,-1.13734,13.0,274.500083452,1932.87336603
0.0609099,-3.2400285,0.0,257.643738,38.674015,210.772095,-1.133472,13.0,274.400014598,1918.94411356
0.0639468,-3.2430654,0.0,245.609589,39.637718,209.715866,-1.137222,13.0,274.400120499,1907.82519135
0.2563602,-3.2521761,0.0,233.45993,40.610672,208.649521,-1.140401,13.0,274.400023307,1897.16489362
0.2653563,-3.263235,0.0,221.208435,41.591782,207.574219,-1.144258,13.0,274.300026581,1887.12456952
0.1645083,-3.2579634,0.0,205.874146,42.819763,206.493469,-1.142436,13.0,274.300001018,1877.53514271
0.1501833,-3.2478213,0.0,193.498413,43.810822,205.404541,-1.146723,13.0,274.400001038,1865.92965038
0.0959775,-3.2765859,0.0,181.029541,44.809334,204.312881,-1.156759,13.0,274.600127272,1857.27500729
0.0133509,-3.314232,0.0,168.498596,45.812828,203.213058,-1.16207,13.0,274.700034865,1848.94149326
-0.0387921,-3.3492996,0.0,155.936554,46.818802,202.115952,-1.174309,13.0,274.800072496,1840.91203138
-0.1298418,-3.3538263,0.0,139.826019,48.108948,201.004456,-1.173183,13.0,274.700018863,1832.98263271
-0.068187,-3.382992,0.0,127.170868,49.122383,199.902679,-1.183364,13.0,274.600022813,1822.96122887
-0.0178203,-3.4172574,0.0,114.546722,50.133331,198.789215,-1.195331,13.0,274.500013963,1815.06821666
0.0208572,-3.4163406,0.0,101.891541,51.146767,197.681213,-1.195004,13.0,274.40002436,1806.74323344
0.2836923,-3.4201224,0.0,89.369293,52.149559,196.572449,-1.196318,13.0,274.400075598,1798.21459971
0.1943616,-3.4000101,0.0,73.755554,53.399918,195.469894,-1.19201,13.0,274.300018313,1789.68331196
0.2061654,-3.4072872,0.0,61.224609,54.403412,194.36734,-1.194545,13.0,274.400040652,1778.55258551
