1.2923442,-0.0211437,0.0,1016.916382,137.243637,215.0,-0.035778,13.0,87.9004943792,1948.93381176
2.8880919,0.109443,0.0,1027.202637,133.876846,215.0,-0.037465,13.0,89.0020504214,1949.24153253
5.6625579,0.3170982,0.0,1040.612793,126.919601,215.0,-0.036,13.0,91.2115436444,1949.75829386
7.5970632,0.5822826,0.0,1050.953613,118.981476,215.0,-0.038045,13.0,96.1036673989,1951.18228525
9.7263885,0.7940634,0.0,1060.170288,109.086014,215.0,-0.043334,13.0,102.004181447,1953.03997857
10.8979443,0.9069444,0.0,1067.727295,97.522293,215.0,-0.051855,13.0,109.302680056,1955.18933656
11.8721016,0.9966189,0.0,1073.12439,85.005432,215.0,-0.059709,13.0,117.600242782,1957.16324764
12.2170476,1.0700202,0.0,1076.753296,68.432999,215.0,-0.066445,13.0,126.600048382,1958.66385726
12.3439671,1.0996443,0.0,1077.122192,55.532673,215.0,-0.071693,13.0,138.500124919,1959.74069105
12.2604237,1.0997589,0.0,1075.371338,42.554504,215.0,-0.071658,13.0,148.200244282,1960.01532619
12.1810059,1.1017071,0.0,1071.639038,30.319025,215.0,-0.070972,13.0,158.000383544,1960.06369439
11.9655579,1.0697337,0.0,1066.006104,18.837986,215.0,-0.074341,13.0,167.800061985,1959.95278202
11.7278202,1.0195962,0.0,1056.736816,6.233196,215.0,-0.076218,13.0,177.400039907,1959.2886462
11.4245313,0.989571,0.0,1047.747803,-2.329277,215.0,-0.069982,13.0,188.900029615,1957.69001022
11.277786,1.0134078,0.0,1037.805542,-9.243706,215.0,-0.061662,13.0,197.900073421,1956.3767689
11.6809488,1.0091676,0.0,1026.054443,-14.923729,215.0,-0.05532,13.0,206.800556789,1955.5071829
11.5877217,1.0366716,0.0,1014.570679,-18.394836,215.0,-0.053535,13.0,215.800058726,1955.25842865
11.7768117,1.078386,0.0,998.924133,-20.278671,215.0,-0.055709,13.0,224.800030327,1955.3935316
12.0248634,1.0747188,0.0,985.935059,-19.495087,215.0,-0.056992,13.0,237.200046452,1955.75411921
11.7584184,1.0710516,0.0,973.739197,-16.769691,215.0,-0.058258,13.0,246.500037831,1956.04800493
11.6587164,1.0491057,0.0,961.949341,-12.096344,215.0,-0.058102,13.0,255.700010994,1956.37727985
6.8820165,0.9111846,0.0,945.889404,-16.441229,215.0,-0.058217,13.0,264.512589467,1956.91024265
3.2135559,0.3596148,0.0,930.195129,-15.18442,215.0,-0.060607,13.0,270.504429844,1957.72482622
1.6003317,0.0867522,0.0,917.4245,-14.161736,215.0,-0.061168,13.0,273.50108091,1958.84361369
0.9902586,-0.0806211,0.0,904.591736,-13.134081,215.0,-0.064399,13.0,274.600137837,1959.39114246
0.6426768,-0.123768,0.0,891.626038,-12.095779,215.0,-0.063717,13.0,275.10003416,1959.74100055
0.209145,-0.151845,0.0,878.527466,-11.04683,215.0,-0.065663,13.0,275.400023833,1960.43000027
-0.004011,-0.1811826,0.0,861.640625,-9.694521,215.0,-0.068036,13.0,275.600038982,1961.62338338
